match_id,minute,location_y,pass_end_location,period,player,pass_recipient,pass_type,pass_length,second,timestamp,x,endx,y,endy
3895275,52,"(100.6, 72.7)","(108.1, 45.9)",2,Jeremie Frimpong,Patrik Schick,,27.82966,33,00:07:33.235,100.6,108.1,72.7,45.9
3895275,53,"(24.9, 33.3)","(29.4, 32.4)",2,Jonathan Tah,Exequiel Alejandro Palacios,Recovery,4.5891175,56,00:08:56.173,24.9,29.4,33.3,32.4
3895275,53,"(29.4, 32.4)","(41.6, 34.2)",2,Exequiel Alejandro Palacios,Florian Wirtz,,12.332072,57,00:08:57.930,29.4,41.6,32.4,34.2
3895275,53,"(41.6, 34.2)","(48.0, 38.0)",2,Florian Wirtz,Adam Hložek,,7.4431176,59,00:08:59.501,41.6,48.0,34.2,38.0
3895275,54,"(48.4, 51.7)","(60.4, 71.4)",2,Patrik Schick,Jeremie Frimpong,,23.067076,16,00:09:16.634,48.4,60.4,51.7,71.4
3895275,54,"(102.7, 69.9)","(85.2, 67.7)",2,Jeremie Frimpong,Exequiel Alejandro Palacios,,17.637743,27,00:09:27.126,102.7,85.2,69.9,67.7
3895275,54,"(76.6, 64.3)","(79.4, 55.3)",2,Exequiel Alejandro Palacios,Granit Xhaka,,9.425497,33,00:09:33.675,76.6,79.4,64.3,55.3
3895275,54,"(79.4, 55.3)","(67.9, 53.6)",2,Granit Xhaka,Jonathan Tah,,11.624973,34,00:09:34.545,79.4,67.9,55.3,53.6
3895275,54,"(67.9, 53.6)","(70.6, 61.5)",2,Jonathan Tah,Exequiel Alejandro Palacios,,8.348653,36,00:09:36.253,67.9,70.6,53.6,61.5
3895275,54,"(70.6, 61.5)","(79.2, 62.4)",2,Exequiel Alejandro Palacios,Florian Wirtz,,8.646965,38,00:09:38.539,70.6,79.2,61.5,62.4
3895275,54,"(78.3, 62.6)","(86.5, 59.2)",2,Florian Wirtz,Adam Hložek,,8.876936,39,00:09:39.741,78.3,86.5,62.6,59.2
3895275,54,"(91.2, 65.6)","(99.3, 74.8)",2,Adam Hložek,Jeremie Frimpong,,12.25765,43,00:09:43.229,91.2,99.3,65.6,74.8
3895275,54,"(105.3, 73.7)","(79.6, 69.5)",2,Jeremie Frimpong,Exequiel Alejandro Palacios,,26.04093,48,00:09:48.807,105.3,79.6,73.7,69.5
3895275,54,"(79.6, 69.5)","(87.8, 74.6)",2,Exequiel Alejandro Palacios,Josip Stanišić,,9.656604,51,00:09:51.013,79.6,87.8,69.5,74.6
3895275,54,"(87.8, 74.6)","(76.4, 69.0)",2,Josip Stanišić,Exequiel Alejandro Palacios,,12.701181,52,00:09:52.530,87.8,76.4,74.6,69.0
3895275,54,"(76.4, 69.0)","(78.3, 58.3)",2,Exequiel Alejandro Palacios,Granit Xhaka,,10.867382,54,00:09:54.831,76.4,78.3,69.0,58.3
3895275,54,"(78.3, 58.3)","(71.5, 68.2)",2,Granit Xhaka,Exequiel Alejandro Palacios,,12.010412,55,00:09:55.423,78.3,71.5,58.3,68.2
3895275,54,"(71.5, 68.2)","(74.9, 59.0)",2,Exequiel Alejandro Palacios,Granit Xhaka,,9.80816,57,00:09:57.351,71.5,74.9,68.2,59.0
3895275,54,"(74.9, 59.0)","(69.2, 68.4)",2,Granit Xhaka,Exequiel Alejandro Palacios,,10.993179,58,00:09:58.057,74.9,69.2,59.0,68.4
3895275,55,"(64.2, 60.0)","(55.9, 74.2)",2,Exequiel Alejandro Palacios,Josip Stanišić,,16.447796,2,00:10:02.572,64.2,55.9,60.0,74.2
3895275,56,"(33.9, 53.2)","(36.0, 21.8)",2,Jonathan Tah,Granit Xhaka,,31.470144,41,00:11:41.998,33.9,36.0,53.2,21.8
3895275,56,"(36.6, 21.8)","(45.0, 30.9)",2,Granit Xhaka,Exequiel Alejandro Palacios,,12.384264,46,00:11:46.628,36.6,45.0,21.8,30.9
3895275,56,"(45.0, 30.9)","(39.2, 21.3)",2,Exequiel Alejandro Palacios,Granit Xhaka,,11.21606,47,00:11:47.888,45.0,39.2,30.9,21.3
3895275,56,"(50.3, 22.8)","(44.1, 25.6)",2,Florian Wirtz,Exequiel Alejandro Palacios,,6.8029404,50,00:11:50.278,50.3,44.1,22.8,25.6
3895275,56,"(47.1, 24.1)","(51.0, 22.0)",2,Exequiel Alejandro Palacios,Florian Wirtz,,4.4294467,51,00:11:51.716,47.1,51.0,24.1,22.0
3895275,56,"(51.0, 22.0)","(49.3, 10.6)",2,Florian Wirtz,Granit Xhaka,,11.526057,53,00:11:53.481,51.0,49.3,22.0,10.6
3895275,56,"(49.3, 10.6)","(62.7, 12.1)",2,Granit Xhaka,Piero Martín Hincapié Reyna,,13.483694,54,00:11:54.680,49.3,62.7,10.6,12.1
3895275,56,"(62.7, 12.1)","(63.4, 21.3)",2,Piero Martín Hincapié Reyna,Florian Wirtz,,9.226592,55,00:11:55.523,62.7,63.4,12.1,21.3
3895275,56,"(61.2, 20.9)","(62.7, 33.1)",2,Florian Wirtz,Exequiel Alejandro Palacios,,12.291867,57,00:11:57.474,61.2,62.7,20.9,33.1
3895275,56,"(63.4, 33.5)","(54.8, 25.8)",2,Exequiel Alejandro Palacios,Florian Wirtz,,11.543396,58,00:11:58.465,63.4,54.8,33.5,25.8
3895275,56,"(54.8, 25.8)","(52.0, 36.7)",2,Florian Wirtz,Jonathan Tah,,11.253888,59,00:11:59.780,54.8,52.0,25.8,36.7
3895275,57,"(53.5, 41.9)","(78.3, 74.2)",2,Jonathan Tah,Jeremie Frimpong,,40.7226,2,00:12:02.009,53.5,78.3,41.9,74.2
3895275,57,"(90.3, 72.0)","(83.7, 63.9)",2,Josip Stanišić,Exequiel Alejandro Palacios,,10.448445,15,00:12:15.327,90.3,83.7,72.0,63.9
3895275,57,"(83.7, 63.9)","(89.5, 56.0)",2,Exequiel Alejandro Palacios,Granit Xhaka,,9.80051,17,00:12:17.054,83.7,89.5,63.9,56.0
3895275,57,"(89.5, 56.0)","(116.0, 54.3)",2,Granit Xhaka,Jeremie Frimpong,,26.554472,18,00:12:18.710,89.5,116.0,56.0,54.3
3895275,57,"(116.0, 54.3)","(112.4, 30.7)",2,Jeremie Frimpong,Alejandro Grimaldo García,,23.872997,20,00:12:20.911,116.0,112.4,54.3,30.7
3895275,57,"(34.7, 29.2)","(51.6, 20.3)",2,Piero Martín Hincapié Reyna,Alejandro Grimaldo García,Recovery,19.100262,58,00:12:58.297,34.7,51.6,29.2,20.3
3895275,58,"(51.4, 20.3)","(35.6, 19.4)",2,Alejandro Grimaldo García,Piero Martín Hincapié Reyna,,15.825612,1,00:13:01.229,51.4,35.6,20.3,19.4
3895275,58,"(35.6, 19.4)","(29.6, 40.8)",2,Piero Martín Hincapié Reyna,Jonathan Tah,,22.22521,3,00:13:03.891,35.6,29.6,19.4,40.8
3895275,58,"(33.2, 50.8)","(35.6, 24.3)",2,Jonathan Tah,Piero Martín Hincapié Reyna,,26.608458,7,00:13:07.292,33.2,35.6,50.8,24.3
3895275,58,"(35.6, 24.3)","(49.5, 29.5)",2,Piero Martín Hincapié Reyna,Granit Xhaka,,14.840822,9,00:13:09.899,35.6,49.5,24.3,29.5
3895275,58,"(55.2, 26.7)","(70.2, 26.0)",2,Granit Xhaka,Florian Wirtz,,15.016324,14,00:13:14.291,55.2,70.2,26.7,26.0
3895275,58,"(69.2, 25.8)","(69.2, 10.6)",2,Florian Wirtz,Exequiel Alejandro Palacios,,15.2,15,00:13:15.323,69.2,69.2,25.8,10.6
3895275,58,"(64.4, 8.3)","(49.7, 17.5)",2,Exequiel Alejandro Palacios,Piero Martín Hincapié Reyna,,17.341568,19,00:13:19.057,64.4,49.7,8.3,17.5
3895275,58,"(49.7, 17.5)","(56.3, 6.8)",2,Piero Martín Hincapié Reyna,Exequiel Alejandro Palacios,,12.571794,21,00:13:21.853,49.7,56.3,17.5,6.8
3895275,58,"(63.8, 6.6)","(70.9, 5.1)",2,Exequiel Alejandro Palacios,Florian Wirtz,,7.256721,24,00:13:24.944,63.8,70.9,6.6,5.1
3895275,58,"(70.9, 5.1)","(70.4, 13.2)",2,Florian Wirtz,Alejandro Grimaldo García,,8.1154175,26,00:13:26.638,70.9,70.4,5.1,13.2
3895275,58,"(70.4, 13.2)","(63.6, 5.5)",2,Alejandro Grimaldo García,Exequiel Alejandro Palacios,,10.272779,27,00:13:27.476,70.4,63.6,13.2,5.5
3895275,58,"(57.6, 5.5)","(49.0, 19.2)",2,Exequiel Alejandro Palacios,Piero Martín Hincapié Reyna,,16.175598,30,00:13:30.334,57.6,49.0,5.5,19.2
3895275,59,"(22.5, 23.7)","(23.4, 49.8)",2,Piero Martín Hincapié Reyna,Jonathan Tah,,26.115513,40,00:14:40.385,22.5,23.4,23.7,49.8
3895275,59,"(27.2, 50.2)","(43.1, 42.7)",2,Jonathan Tah,Granit Xhaka,,17.580103,42,00:14:42.708,27.2,43.1,50.2,42.7
3895275,59,"(55.7, 22.2)","(91.8, 23.7)",2,Granit Xhaka,Alejandro Grimaldo García,,36.13115,51,00:14:51.793,55.7,91.8,22.2,23.7
3895275,59,"(63.2, 19.8)","(77.9, 20.3)",2,Granit Xhaka,Patrik Schick,,14.708501,58,00:14:58.415,63.2,77.9,19.8,20.3
3895275,59,"(78.8, 21.1)","(78.6, 4.4)",2,Patrik Schick,Alejandro Grimaldo García,,16.701197,59,00:14:59.675,78.8,78.6,21.1,4.4
3895275,60,"(78.6, 4.2)","(62.5, 11.5)",2,Alejandro Grimaldo García,Granit Xhaka,,17.67767,2,00:15:02.002,78.6,62.5,4.2,11.5
3895275,60,"(62.5, 11.5)","(56.3, 34.2)",2,Granit Xhaka,Jonathan Tah,,23.531467,5,00:15:05.454,62.5,56.3,11.5,34.2
3895275,60,"(64.7, 36.9)","(62.9, 58.5)",2,Jonathan Tah,Josip Stanišić,,21.67487,10,00:15:10.378,64.7,62.9,36.9,58.5
3895275,60,"(62.9, 71.6)","(49.7, 60.9)",2,Josip Stanišić,Jonathan Tah,,16.992058,15,00:15:15.184,62.9,49.7,71.6,60.9
3895275,60,"(47.8, 66.0)","(62.3, 68.4)",2,Jonathan Tah,Jeremie Frimpong,,14.697279,17,00:15:17.990,47.8,62.3,66.0,68.4
3895275,61,"(14.8, 37.8)","(21.0, 21.3)",2,Lukáš Hrádecký,Piero Martín Hincapié Reyna,,17.6264,42,00:16:42.100,14.8,21.0,37.8,21.3
3895275,61,"(21.0, 21.3)","(29.2, 35.4)",2,Piero Martín Hincapié Reyna,Granit Xhaka,,16.311039,44,00:16:44.046,21.0,29.2,21.3,35.4
3895275,61,"(29.2, 35.4)","(20.0, 53.0)",2,Granit Xhaka,Jonathan Tah,,19.859507,45,00:16:45.198,29.2,20.0,35.4,53.0
3895275,61,"(15.9, 52.8)","(27.4, 75.0)",2,Jonathan Tah,Josip Stanišić,,25.0018,47,00:16:47.991,15.9,27.4,52.8,75.0
3895275,61,"(27.4, 75.0)","(42.6, 75.2)",2,Josip Stanišić,Adam Hložek,,15.201316,50,00:16:50.103,27.4,42.6,75.0,75.2
3895275,61,"(42.6, 75.2)","(41.6, 66.9)",2,Adam Hložek,Exequiel Alejandro Palacios,,8.3600235,51,00:16:51.794,42.6,41.6,75.2,66.9
3895275,62,"(8.0, 41.9)","(10.8, 20.5)",2,Lukáš Hrádecký,Piero Martín Hincapié Reyna,,21.5824,46,00:17:46.262,8.0,10.8,41.9,20.5
3895275,62,"(36.2, 15.5)","(32.4, 32.0)",2,Piero Martín Hincapié Reyna,Jonathan Tah,,16.931923,54,00:17:54.631,36.2,32.4,15.5,32.0
3895275,62,"(34.5, 35.2)","(35.4, 55.5)",2,Jonathan Tah,Josip Stanišić,,20.31994,58,00:17:58.262,34.5,35.4,35.2,55.5
3895275,63,"(36.0, 64.7)","(85.2, 65.4)",2,Josip Stanišić,Jeremie Frimpong,,49.20498,1,00:18:01.178,36.0,85.2,64.7,65.4
3895275,63,"(84.1, 32.7)","(98.9, 5.3)",2,Florian Wirtz,Alejandro Grimaldo García,,31.141611,8,00:18:08.478,84.1,98.9,32.7,5.3
3895275,63,"(104.0, 5.1)","(97.4, 18.3)",2,Alejandro Grimaldo García,Florian Wirtz,,14.758049,12,00:18:12.930,104.0,97.4,5.1,18.3
3895275,63,"(97.2, 28.4)","(94.4, 42.7)",2,Florian Wirtz,Patrik Schick,,14.5715475,19,00:18:19.396,97.2,94.4,28.4,42.7
3895275,63,"(94.4, 42.7)","(90.5, 32.2)",2,Patrik Schick,Exequiel Alejandro Palacios,,11.200892,21,00:18:21.460,94.4,90.5,42.7,32.2
3895275,63,"(86.7, 32.2)","(86.5, 20.0)",2,Exequiel Alejandro Palacios,Granit Xhaka,,12.201639,23,00:18:23.122,86.7,86.5,32.2,20.0
3895275,63,"(86.5, 20.0)","(103.4, 20.9)",2,Granit Xhaka,Florian Wirtz,,16.923948,24,00:18:24.923,86.5,103.4,20.0,20.9
3895275,63,"(112.8, 23.5)","(107.9, 26.5)",2,Exequiel Alejandro Palacios,Alejandro Grimaldo García,,5.745433,31,00:18:31.491,112.8,107.9,23.5,26.5
3895275,63,"(41.8, 48.3)","(57.4, 51.1)",2,Lukáš Hrádecký,Jonathan Tah,Recovery,15.84929,37,00:18:37.904,41.8,57.4,48.3,51.1
3895275,63,"(63.6, 53.4)","(72.8, 67.5)",2,Jonathan Tah,Josip Stanišić,,16.835974,41,00:18:41.367,63.6,72.8,53.4,67.5
3895275,63,"(71.9, 65.6)","(52.7, 36.1)",2,Josip Stanišić,Piero Martín Hincapié Reyna,,35.19787,43,00:18:43.619,71.9,52.7,65.6,36.1
3895275,63,"(54.4, 22.8)","(69.2, 6.4)",2,Piero Martín Hincapié Reyna,Alejandro Grimaldo García,,22.090721,49,00:18:49.356,54.4,69.2,22.8,6.4
3895275,63,"(69.2, 6.4)","(48.0, 15.8)",2,Alejandro Grimaldo García,Piero Martín Hincapié Reyna,,23.190516,50,00:18:50.874,69.2,48.0,6.4,15.8
3895275,63,"(41.3, 39.3)","(50.5, 28.2)",2,Jonathan Tah,Granit Xhaka,,14.417004,55,00:18:55.271,41.3,50.5,39.3,28.2
3895275,63,"(50.5, 28.2)","(50.5, 21.5)",2,Granit Xhaka,Exequiel Alejandro Palacios,,6.7,55,00:18:55.978,50.5,50.5,28.2,21.5
3895275,64,"(38.3, 61.1)","(27.4, 58.5)",2,Jeremie Frimpong,Josip Stanišić,,11.205802,28,00:19:28.567,38.3,27.4,61.1,58.5
3895275,64,"(28.5, 58.3)","(47.8, 42.1)",2,Josip Stanišić,Florian Wirtz,,25.197817,30,00:19:30.761,28.5,47.8,58.3,42.1
3895275,64,"(52.5, 39.7)","(49.9, 22.4)",2,Florian Wirtz,Piero Martín Hincapié Reyna,,17.494286,36,00:19:36.045,52.5,49.9,39.7,22.4
3895275,64,"(50.5, 19.4)","(56.1, 34.2)",2,Piero Martín Hincapié Reyna,Florian Wirtz,,15.824033,40,00:19:40.632,50.5,56.1,19.4,34.2
3895275,64,"(56.1, 34.2)","(41.8, 33.5)",2,Florian Wirtz,Jonathan Tah,,14.317122,41,00:19:41.597,56.1,41.8,34.2,33.5
3895275,64,"(41.8, 33.5)","(42.4, 23.0)",2,Jonathan Tah,Piero Martín Hincapié Reyna,,10.517129,43,00:19:43.132,41.8,42.4,33.5,23.0
3895275,64,"(42.4, 23.0)","(48.2, 33.7)",2,Piero Martín Hincapié Reyna,Granit Xhaka,,12.170867,44,00:19:44.543,42.4,48.2,23.0,33.7
3895275,64,"(54.6, 38.9)","(49.5, 54.3)",2,Granit Xhaka,Josip Stanišić,,16.222515,47,00:19:47.239,54.6,49.5,38.9,54.3
3895275,64,"(49.5, 54.3)","(62.9, 70.3)",2,Josip Stanišić,Adam Hložek,,20.870073,53,00:19:53.248,49.5,62.9,54.3,70.3
3895275,64,"(63.6, 75.9)","(49.0, 65.6)",2,Adam Hložek,Josip Stanišić,,17.867569,56,00:19:56.325,63.6,49.0,75.9,65.6
3895275,64,"(49.0, 65.6)","(42.0, 51.1)",2,Josip Stanišić,Jonathan Tah,,16.101242,59,00:19:59.804,49.0,42.0,65.6,51.1
3895275,65,"(41.8, 47.2)","(49.3, 9.8)",2,Jonathan Tah,Piero Martín Hincapié Reyna,,38.144592,2,00:20:02.782,41.8,49.3,47.2,9.8
3895275,65,"(62.9, 2.5)","(63.2, 14.9)",2,Alejandro Grimaldo García,Florian Wirtz,,12.403628,8,00:20:08.323,62.9,63.2,2.5,14.9
3895275,65,"(64.9, 14.5)","(79.0, 0.1)",2,Florian Wirtz,Alejandro Grimaldo García,,20.15366,9,00:20:09.700,64.9,79.0,14.5,0.1
3895275,67,"(33.6, 55.5)","(111.7, 53.4)",2,Lukáš Hrádecký,Patrik Schick,Free Kick,78.12823,5,00:22:05.204,33.6,111.7,55.5,53.4
3895275,68,"(74.9, 59.0)","(78.6, 70.9)",2,Patrik Schick,Jeremie Frimpong,,12.461942,1,00:23:01.936,74.9,78.6,59.0,70.9
3895275,68,"(93.5, 68.4)","(93.5, 59.0)",2,Adam Hložek,Patrik Schick,,9.4,11,00:23:11.146,93.5,93.5,68.4,59.0
3895275,68,"(24.2, 44.9)","(29.8, 49.3)",2,Piero Martín Hincapié Reyna,Granit Xhaka,Recovery,7.1217976,25,00:23:25.038,24.2,29.8,44.9,49.3
3895275,68,"(29.8, 49.3)","(21.5, 56.4)",2,Granit Xhaka,Jonathan Tah,,10.922454,26,00:23:26.340,29.8,21.5,49.3,56.4
3895275,68,"(20.0, 65.0)","(29.4, 61.5)",2,Jonathan Tah,Exequiel Alejandro Palacios,,10.030454,29,00:23:29.610,20.0,29.4,65.0,61.5
3895275,68,"(43.5, 30.5)","(50.3, 45.5)",2,Exequiel Alejandro Palacios,Granit Xhaka,,16.469366,41,00:23:41.782,43.5,50.3,30.5,45.5
3895275,69,"(23.6, 64.3)","(36.4, 75.0)",2,Josip Stanišić,Jeremie Frimpong,,16.683226,37,00:24:37.618,23.6,36.4,64.3,75.0
3895275,69,"(22.1, 59.2)","(27.9, 27.1)",2,Jonathan Tah,Piero Martín Hincapié Reyna,,32.619778,55,00:24:55.664,22.1,27.9,59.2,27.1
3895275,69,"(29.6, 20.9)","(36.9, 5.5)",2,Piero Martín Hincapié Reyna,Alejandro Grimaldo García,,17.042593,59,00:24:59.623,29.6,36.9,20.9,5.5
3895275,70,"(36.9, 5.5)","(40.1, 19.8)",2,Alejandro Grimaldo García,Granit Xhaka,,14.653668,2,00:25:02.683,36.9,40.1,5.5,19.8
3895275,70,"(47.3, 53.8)","(50.3, 69.9)",2,Jonathan Tah,Josip Stanišić,,16.37712,10,00:25:10.173,47.3,50.3,53.8,69.9
3895275,70,"(55.7, 70.1)","(75.6, 59.0)",2,Josip Stanišić,Patrik Schick,,22.7864,13,00:25:13.146,55.7,75.6,70.1,59.0
3895275,70,"(75.6, 59.0)","(70.6, 67.1)",2,Patrik Schick,Florian Wirtz,,9.518929,14,00:25:14.345,75.6,70.6,59.0,67.1
3895275,70,"(70.6, 63.0)","(74.7, 39.5)",2,Florian Wirtz,Adam Hložek,,23.854979,16,00:25:16.819,70.6,74.7,63.0,39.5
3895275,70,"(74.7, 41.2)","(63.2, 40.8)",2,Adam Hložek,Granit Xhaka,,11.506954,18,00:25:18.643,74.7,63.2,41.2,40.8
3895275,70,"(63.2, 40.8)","(62.3, 34.8)",2,Granit Xhaka,Exequiel Alejandro Palacios,,6.0671244,19,00:25:19.541,63.2,62.3,40.8,34.8
3895275,70,"(62.3, 34.8)","(62.1, 45.5)",2,Exequiel Alejandro Palacios,Jonathan Tah,,10.701869,20,00:25:20.336,62.3,62.1,34.8,45.5
3895275,70,"(64.2, 50.6)","(69.8, 66.7)",2,Jonathan Tah,Josip Stanišić,,17.046114,22,00:25:22.361,64.2,69.8,50.6,66.7
3895275,70,"(70.6, 72.7)","(84.8, 66.7)",2,Josip Stanišić,Patrik Schick,,15.415577,24,00:25:24.662,70.6,84.8,72.7,66.7
3895275,70,"(85.6, 70.9)","(92.7, 75.2)",2,Patrik Schick,Jeremie Frimpong,,8.300602,26,00:25:26.550,85.6,92.7,70.9,75.2
3895275,70,"(103.8, 73.1)","(104.7, 37.4)",2,Jeremie Frimpong,Adam Hložek,,35.71134,30,00:25:30.500,103.8,104.7,73.1,37.4
3895275,70,"(53.5, 32.2)","(54.4, 9.3)",2,Piero Martín Hincapié Reyna,Exequiel Alejandro Palacios,Recovery,22.917679,44,00:25:44.332,53.5,54.4,32.2,9.3
3895275,70,"(43.1, 18.5)","(33.0, 14.7)",2,Granit Xhaka,Piero Martín Hincapié Reyna,Recovery,10.7912,52,00:25:52.602,43.1,33.0,18.5,14.7
3895275,70,"(33.0, 14.7)","(35.8, 11.1)",2,Piero Martín Hincapié Reyna,Exequiel Alejandro Palacios,,4.560702,53,00:25:53.706,33.0,35.8,14.7,11.1
3895275,70,"(35.8, 11.1)","(30.0, 25.8)",2,Exequiel Alejandro Palacios,Jonathan Tah,,15.802848,54,00:25:54.491,35.8,30.0,11.1,25.8
3895275,70,"(46.7, 48.3)","(65.7, 38.9)",2,Jonathan Tah,Adam Hložek,,21.198112,59,00:25:59.473,46.7,65.7,48.3,38.9
3895275,71,"(71.7, 27.5)","(60.4, 21.1)",2,Adam Hložek,Exequiel Alejandro Palacios,,12.986531,3,00:26:03.541,71.7,60.4,27.5,21.1
3895275,71,"(60.4, 21.1)","(64.0, 35.0)",2,Exequiel Alejandro Palacios,Granit Xhaka,,14.358621,5,00:26:05.287,60.4,64.0,21.1,35.0
3895275,71,"(64.0, 35.0)","(77.7, 40.8)",2,Granit Xhaka,Alejandro Grimaldo García,,14.877164,7,00:26:07.299,64.0,77.7,35.0,40.8
3895275,71,"(77.3, 39.9)","(84.1, 50.6)",2,Alejandro Grimaldo García,Patrik Schick,,12.677934,8,00:26:08.229,77.3,84.1,39.9,50.6
3895275,72,"(83.9, 8.5)","(79.2, 18.8)",2,Piero Martín Hincapié Reyna,Granit Xhaka,,11.321661,28,00:27:28.062,83.9,79.2,8.5,18.8
3895275,72,"(79.2, 18.8)","(63.2, 37.2)",2,Granit Xhaka,Exequiel Alejandro Palacios,,24.3836,29,00:27:29.937,79.2,63.2,18.8,37.2
3895275,72,"(63.2, 36.9)","(65.5, 56.0)",2,Exequiel Alejandro Palacios,Josip Stanišić,,19.237984,33,00:27:33.230,63.2,65.5,36.9,56.0
3895275,72,"(65.5, 56.0)","(55.7, 36.9)",2,Josip Stanišić,Exequiel Alejandro Palacios,,21.467417,36,00:27:36.144,65.5,55.7,56.0,36.9
3895275,72,"(55.5, 37.2)","(49.7, 49.6)",2,Exequiel Alejandro Palacios,Jonathan Tah,,13.689412,38,00:27:38.852,55.5,49.7,37.2,49.6
3895275,72,"(51.2, 52.1)","(70.9, 54.5)",2,Jonathan Tah,Patrik Schick,,19.845654,41,00:27:41.396,51.2,70.9,52.1,54.5
3895275,73,"(110.6, 3.6)","(105.1, 8.5)",2,Alejandro Grimaldo García,Florian Wirtz,,7.366139,15,00:28:15.596,110.6,105.1,3.6,8.5
3895275,73,"(103.2, 8.9)","(112.4, 38.4)",2,Florian Wirtz,Piero Martín Hincapié Reyna,,30.901295,18,00:28:18.227,103.2,112.4,8.9,38.4
3895275,73,"(7.5, 2.9)","(6.9, 10.8)",2,Alejandro Grimaldo García,Granit Xhaka,,7.922752,32,00:28:32.871,7.5,6.9,2.9,10.8
3895275,73,"(3.7, 10.6)","(8.2, 2.7)",2,Granit Xhaka,Alejandro Grimaldo García,,9.091755,35,00:28:35.038,3.7,8.2,10.6,2.7
3895275,73,"(8.2, 2.7)","(6.7, 12.3)",2,Alejandro Grimaldo García,Granit Xhaka,,9.716481,36,00:28:36.434,8.2,6.7,2.7,12.3
3895275,73,"(7.3, 20.7)","(7.3, 27.1)",2,Granit Xhaka,Exequiel Alejandro Palacios,,6.4,39,00:28:39.525,7.3,7.3,20.7,27.1
3895275,73,"(12.9, 45.7)","(35.6, 72.0)",2,Exequiel Alejandro Palacios,Jeremie Frimpong,,34.74162,43,00:28:43.729,12.9,35.6,45.7,72.0
3895275,73,"(52.7, 58.3)","(85.4, 6.8)",2,Exequiel Alejandro Palacios,Alejandro Grimaldo García,,61.004425,52,00:28:52.480,52.7,85.4,58.3,6.8
3895275,73,"(85.4, 6.8)","(75.6, 13.8)",2,Alejandro Grimaldo García,Granit Xhaka,,12.043256,59,00:28:59.915,85.4,75.6,6.8,13.8
3895275,74,"(70.2, 13.8)","(76.9, 21.5)",2,Granit Xhaka,Exequiel Alejandro Palacios,,10.206861,2,00:29:02.100,70.2,76.9,13.8,21.5
3895275,74,"(63.4, 25.0)","(57.4, 45.3)",2,Piero Martín Hincapié Reyna,Jonathan Tah,,21.168137,8,00:29:08.728,63.4,57.4,25.0,45.3
3895275,74,"(57.0, 49.6)","(64.7, 63.9)",2,Jonathan Tah,Josip Stanišić,,16.241306,10,00:29:10.903,57.0,64.7,49.6,63.9
3895275,74,"(64.7, 63.9)","(77.5, 65.6)",2,Josip Stanišić,Florian Wirtz,,12.912397,13,00:29:13.121,64.7,77.5,63.9,65.6
3895275,74,"(84.8, 64.7)","(104.9, 66.5)",2,Florian Wirtz,Jeremie Frimpong,,20.180435,15,00:29:15.752,84.8,104.9,64.7,66.5
3895275,74,"(104.0, 55.5)","(113.4, 55.1)",2,Jeremie Frimpong,Florian Wirtz,,9.408506,20,00:29:20.585,104.0,113.4,55.5,55.1
3895275,74,"(104.2, 54.7)","(100.6, 57.5)",2,Florian Wirtz,Exequiel Alejandro Palacios,,4.560702,33,00:29:33.051,104.2,100.6,54.7,57.5
3895275,74,"(100.6, 57.5)","(101.9, 40.6)",2,Exequiel Alejandro Palacios,Florian Wirtz,,16.949926,35,00:29:35.441,100.6,101.9,57.5,40.6
3895275,77,"(35.8, 19.1)","(41.2, 29.9)",2,Granit Xhaka,Exequiel Alejandro Palacios,,12.074767,6,00:32:06.225,35.8,41.2,19.1,29.9
3895275,77,"(42.0, 30.1)","(50.1, 21.5)",2,Exequiel Alejandro Palacios,Florian Wirtz,,11.813974,7,00:32:07.814,42.0,50.1,30.1,21.5
3895275,77,"(50.1, 21.5)","(68.7, 30.1)",2,Florian Wirtz,Amine Adli,,20.49195,10,00:32:10.215,50.1,68.7,21.5,30.1
3895275,77,"(64.7, 18.1)","(64.2, 3.6)",2,Amine Adli,Alejandro Grimaldo García,,14.508618,13,00:32:13.980,64.7,64.2,18.1,3.6
3895275,77,"(70.2, 3.8)","(79.2, 3.1)",2,Alejandro Grimaldo García,Amine Adli,,9.027182,17,00:32:17.298,70.2,79.2,3.8,3.1
3895275,77,"(79.2, 3.1)","(64.4, 13.0)",2,Amine Adli,Granit Xhaka,,17.805899,19,00:32:19.178,79.2,64.4,3.1,13.0
3895275,77,"(63.6, 13.6)","(69.8, 5.1)",2,Granit Xhaka,Alejandro Grimaldo García,,10.520931,20,00:32:20.910,63.6,69.8,13.6,5.1
3895275,77,"(70.2, 5.5)","(92.5, 8.7)",2,Alejandro Grimaldo García,Florian Wirtz,,22.528427,22,00:32:22.885,70.2,92.5,5.5,8.7
3895275,79,"(49.5, 67.5)","(56.7, 65.6)",2,Jeremie Frimpong,Adam Hložek,Recovery,7.4464755,58,00:34:58.919,49.5,56.7,67.5,65.6
3895275,80,"(56.7, 65.6)","(41.8, 63.7)",2,Adam Hložek,Josip Stanišić,,15.020653,0,00:35:00.098,56.7,41.8,65.6,63.7
3895275,80,"(54.6, 76.1)","(99.1, 56.4)",2,Josip Stanišić,Amine Adli,,48.665592,6,00:35:06.971,54.6,99.1,76.1,56.4
3895275,80,"(117.3, 58.5)","(106.2, 57.9)",2,Amine Adli,Adam Hložek,,11.116204,15,00:35:15.902,117.3,106.2,58.5,57.9
